Layes_Number,Node_Firest_Layer,Node_Middle_Layer,DropOut,Input_Feature,Antibiotic,Cross_Validation,TN,FP,FN,TP,S.PRC,S.RCL,R.PRC,R.RCL,S.FSc,R.FSc,Accuracy
6,200,100,0.8,G,CTZ,CV_4,324,0,63,0,0.837209302,0,1,0,0.911392405,0,0.837209302
6,200,100,0.8,G,CTX,CV_4,296,0,75,0,0.797843666,0,1,0,0.887556222,0,0.797843666
6,200,100,0.8,G,AMP,CV_4,0,48,0,120,0,0.714285714,0,1,0,0.833333333,0.714285714
6,200,100,0.8,G,AMX,CV_4,0,93,0,125,0,0.573394495,0,1,0,0.728862974,0.573394495
6,200,100,0.8,G,AMC,CV_4,226,0,110,0,0.672619048,0,1,0,0.804270463,0,0.672619048
6,200,100,0.8,G,CXM,CV_4,285,0,102,0,0.736434109,0,1,0,0.848214286,0,0.736434109
6,200,100,0.8,G,CET,CV_4,0,66,0,102,0,0.607142857,0,1,0,0.755555556,0.607142857
6,200,100,0.8,G,GEN,CV_4,326,0,61,0,0.842377261,0,1,0,0.914446003,0,0.842377261
6,200,100,0.8,G,TBM,CV_4,116,0,52,0,0.69047619,0,1,0,0.816901408,0,0.69047619
6,200,100,0.8,G,TMP,CV_4,92,3,72,1,0.56097561,0.25,0.968421053,0.01369863,0.71042471,0.025974026,0.553571429
6,200,100,0.8,G,CIP,CV_4,294,0,93,0,0.759689922,0,1,0,0.863436123,0,0.759689922
6,200,100,1,GSY,CTZ,CV_1,291,20,37,25,0.887195122,0.555555556,0.935691318,0.403225806,0.910798122,0.46728972,0.847184987
6,200,100,1,GSY,CTX,CV_1,277,10,42,33,0.868338558,0.76744186,0.965156794,0.44,0.914191419,0.559322034,0.856353591
6,200,100,1,GSY,AMP,CV_1,24,10,34,89,0.413793103,0.898989899,0.705882353,0.723577236,0.52173913,0.801801802,0.719745223
6,200,100,1,GSY,AMX,CV_1,58,22,32,106,0.644444444,0.828125,0.725,0.768115942,0.682352941,0.796992481,0.752293578
6,200,100,1,GSY,AMC,CV_1,177,55,44,60,0.800904977,0.52173913,0.762931034,0.576923077,0.781456954,0.547945205,0.705357143
6,200,100,1,GSY,CXM,CV_1,255,21,45,52,0.85,0.712328767,0.923913043,0.536082474,0.885416667,0.611764706,0.8230563
6,200,100,1,GSY,CET,CV_1,40,10,28,79,0.588235294,0.887640449,0.8,0.738317757,0.677966102,0.806122449,0.757961783
6,200,100,1,GSY,GEN,CV_1,293,27,18,35,0.942122186,0.564516129,0.915625,0.660377358,0.928684628,0.608695652,0.879356568
6,200,100,1,GSY,TBM,CV_1,94,13,19,31,0.831858407,0.704545455,0.878504673,0.62,0.854545455,0.659574468,0.796178344
6,200,100,1,GSY,TMP,CV_1,75,18,18,46,0.806451613,0.71875,0.806451613,0.71875,0.806451613,0.71875,0.770700637
6,200,100,1,GSY,CIP,CV_1,278,10,20,65,0.932885906,0.866666667,0.965277778,0.764705882,0.948805461,0.8125,0.919571046
6,200,100,1,GSY,CTZ,CV_2,283,26,32,36,0.898412698,0.580645161,0.915857605,0.529411765,0.907051282,0.553846154,0.846153846
6,200,100,1,GSY,CTX,CV_2,272,12,57,24,0.82674772,0.666666667,0.957746479,0.296296296,0.887438825,0.41025641,0.810958904
6,200,100,1,GSY,AMP,CV_2,28,15,19,92,0.595744681,0.859813084,0.651162791,0.828828829,0.622222222,0.844036697,0.779220779
6,200,100,1,GSY,AMX,CV_2,51,30,35,102,0.593023256,0.772727273,0.62962963,0.744525547,0.610778443,0.758364312,0.701834862
6,200,100,1,GSY,AMC,CV_2,177,44,60,55,0.746835443,0.555555556,0.800904977,0.47826087,0.772925764,0.514018692,0.69047619
6,200,100,1,GSY,CXM,CV_2,250,21,49,57,0.836120401,0.730769231,0.922509225,0.537735849,0.877192982,0.619565217,0.814323607
6,200,100,1,GSY,CET,CV_2,45,13,31,65,0.592105263,0.833333333,0.775862069,0.677083333,0.671641791,0.747126437,0.714285714
6,200,100,1,GSY,GEN,CV_2,303,13,28,33,0.915407855,0.717391304,0.958860759,0.540983607,0.936630603,0.61682243,0.891246684
6,200,100,1,GSY,TBM,CV_2,99,7,14,34,0.876106195,0.829268293,0.933962264,0.708333333,0.904109589,0.764044944,0.863636364
6,200,100,1,GSY,TMP,CV_2,69,16,14,55,0.831325301,0.774647887,0.811764706,0.797101449,0.821428571,0.785714286,0.805194805
6,200,100,1,GSY,CIP,CV_2,280,11,25,61,0.918032787,0.847222222,0.962199313,0.709302326,0.939597315,0.772151899,0.904509284
6,200,100,1,GSY,CTZ,CV_3,285,14,55,26,0.838235294,0.65,0.953177258,0.320987654,0.892018779,0.429752066,0.818421053
6,200,100,1,GSY,CTX,CV_3,259,16,34,46,0.883959044,0.741935484,0.941818182,0.575,0.911971831,0.647887324,0.85915493
6,200,100,1,GSY,AMP,CV_3,27,14,27,90,0.5,0.865384615,0.658536585,0.769230769,0.568421053,0.814479638,0.740506329
6,200,100,1,GSY,AMX,CV_3,61,27,26,104,0.701149425,0.79389313,0.693181818,0.8,0.697142857,0.796934866,0.756880734
6,200,100,1,GSY,AMC,CV_3,176,58,43,59,0.803652968,0.504273504,0.752136752,0.578431373,0.777041943,0.538812785,0.699404762
6,200,100,1,GSY,CXM,CV_3,233,29,55,63,0.809027778,0.684782609,0.889312977,0.533898305,0.847272727,0.6,0.778947368
6,200,100,1,GSY,CET,CV_3,46,17,22,73,0.676470588,0.811111111,0.73015873,0.768421053,0.702290076,0.789189189,0.753164557
6,200,100,1,GSY,GEN,CV_3,276,38,30,36,0.901960784,0.486486486,0.878980892,0.545454545,0.890322581,0.514285714,0.821052632
6,200,100,1,GSY,TBM,CV_3,96,8,20,34,0.827586207,0.80952381,0.923076923,0.62962963,0.872727273,0.708333333,0.82278481
6,200,100,1,GSY,TMP,CV_3,61,23,28,46,0.685393258,0.666666667,0.726190476,0.621621622,0.705202312,0.643356643,0.67721519
6,200,100,1,GSY,CIP,CV_3,258,21,16,85,0.941605839,0.801886792,0.924731183,0.841584158,0.933092224,0.821256039,0.902631579
6,200,100,1,GSY,CTZ,CV_4,303,7,42,19,0.87826087,0.730769231,0.977419355,0.31147541,0.92519084,0.436781609,0.867924528
6,200,100,1,GSY,CTX,CV_4,267,19,40,34,0.86970684,0.641509434,0.933566434,0.459459459,0.900505902,0.535433071,0.836111111
6,200,100,1,GSY,AMP,CV_4,22,22,12,105,0.647058824,0.826771654,0.5,0.897435897,0.564102564,0.860655738,0.788819876
6,200,100,1,GSY,AMX,CV_4,61,32,33,92,0.64893617,0.741935484,0.655913978,0.736,0.652406417,0.738955823,0.701834862
6,200,100,1,GSY,AMC,CV_4,183,43,61,49,0.75,0.532608696,0.809734513,0.445454545,0.778723404,0.485148515,0.69047619
6,200,100,1,GSY,CXM,CV_4,237,34,47,53,0.834507042,0.609195402,0.874538745,0.53,0.854054054,0.56684492,0.781671159
6,200,100,1,GSY,CET,CV_4,40,20,14,87,0.740740741,0.813084112,0.666666667,0.861386139,0.701754386,0.836538462,0.788819876
6,200,100,1,GSY,GEN,CV_4,296,16,42,17,0.875739645,0.515151515,0.948717949,0.288135593,0.910769231,0.369565217,0.843665768
6,200,100,1,GSY,TBM,CV_4,95,16,14,36,0.871559633,0.692307692,0.855855856,0.72,0.863636364,0.705882353,0.813664596
6,200,100,1,GSY,TMP,CV_4,75,14,21,51,0.78125,0.784615385,0.842696629,0.708333333,0.810810811,0.744525547,0.782608696
6,200,100,1,GSY,CIP,CV_4,267,12,15,77,0.946808511,0.865168539,0.956989247,0.836956522,0.951871658,0.850828729,0.92722372
6,200,100,1,SY,CTZ,CV_1,305,6,60,2,0.835616438,0.25,0.980707395,0.032258065,0.902366864,0.057142857,0.8230563
6,200,100,1,SY,CTX,CV_1,263,24,48,27,0.845659164,0.529411765,0.916376307,0.36,0.879598662,0.428571429,0.801104972
6,200,100,1,SY,AMP,CV_1,19,15,37,86,0.339285714,0.851485149,0.558823529,0.699186992,0.422222222,0.767857143,0.668789809
6,200,100,1,SY,AMX,CV_1,42,38,43,95,0.494117647,0.714285714,0.525,0.688405797,0.509090909,0.701107011,0.628440367
6,200,100,1,SY,AMC,CV_1,177,55,59,45,0.75,0.45,0.762931034,0.432692308,0.756410256,0.441176471,0.660714286
6,200,100,1,SY,CXM,CV_1,258,18,66,31,0.796296296,0.632653061,0.934782609,0.319587629,0.86,0.424657534,0.774798928
6,200,100,1,SY,CET,CV_1,25,25,26,81,0.490196078,0.764150943,0.5,0.757009346,0.495049505,0.76056338,0.675159236
6,200,100,1,SY,GEN,CV_1,312,8,44,9,0.876404494,0.529411765,0.975,0.169811321,0.923076923,0.257142857,0.860589812
6,200,100,1,SY,TBM,CV_1,95,12,24,26,0.798319328,0.684210526,0.887850467,0.52,0.840707965,0.590909091,0.770700637
6,200,100,1,SY,TMP,CV_1,75,18,27,37,0.735294118,0.672727273,0.806451613,0.578125,0.769230769,0.621848739,0.713375796
6,200,100,1,SY,CIP,CV_1,276,12,32,53,0.896103896,0.815384615,0.958333333,0.623529412,0.926174497,0.706666667,0.882037534
6,200,100,1,SY,CTZ,CV_2,307,2,66,2,0.8230563,0.5,0.993527508,0.029411765,0.900293255,0.055555556,0.819628647
6,200,100,1,SY,CTX,CV_2,279,5,74,7,0.790368272,0.583333333,0.982394366,0.086419753,0.875981162,0.150537634,0.783561644
6,200,100,1,SY,AMP,CV_2,21,22,23,88,0.477272727,0.8,0.488372093,0.792792793,0.482758621,0.79638009,0.707792208
6,200,100,1,SY,AMX,CV_2,38,43,32,105,0.542857143,0.709459459,0.469135802,0.766423358,0.503311258,0.736842105,0.655963303
6,200,100,1,SY,AMC,CV_2,180,41,78,37,0.697674419,0.474358974,0.814479638,0.32173913,0.751565762,0.383419689,0.645833333
6,200,100,1,SY,CXM,CV_2,261,10,72,34,0.783783784,0.772727273,0.963099631,0.320754717,0.864238411,0.453333333,0.782493369
6,200,100,1,SY,CET,CV_2,34,24,25,71,0.576271186,0.747368421,0.586206897,0.739583333,0.581196581,0.743455497,0.681818182
6,200,100,1,SY,GEN,CV_2,315,1,61,0,0.837765957,0,0.996835443,0,0.910404624,0,0.835543767
6,200,100,1,SY,TBM,CV_2,98,8,22,26,0.816666667,0.764705882,0.924528302,0.541666667,0.867256637,0.634146341,0.805194805
6,200,100,1,SY,TMP,CV_2,48,37,17,52,0.738461538,0.584269663,0.564705882,0.753623188,0.64,0.658227848,0.649350649
6,200,100,1,SY,CIP,CV_2,270,21,30,56,0.9,0.727272727,0.927835052,0.651162791,0.913705584,0.687116564,0.864721485
6,200,100,1,SY,CTZ,CV_3,296,3,77,4,0.793565684,0.571428571,0.989966555,0.049382716,0.880952381,0.090909091,0.789473684
6,200,100,1,SY,CTX,CV_3,258,17,43,37,0.857142857,0.685185185,0.938181818,0.4625,0.895833333,0.552238806,0.830985915
6,200,100,1,SY,AMP,CV_3,16,25,12,105,0.571428571,0.807692308,0.390243902,0.897435897,0.463768116,0.850202429,0.765822785
6,200,100,1,SY,AMX,CV_3,66,22,68,62,0.492537313,0.738095238,0.75,0.476923077,0.594594595,0.579439252,0.587155963
6,200,100,1,SY,AMC,CV_3,198,36,63,39,0.75862069,0.52,0.846153846,0.382352941,0.8,0.440677966,0.705357143
6,200,100,1,SY,CXM,CV_3,250,12,95,23,0.724637681,0.657142857,0.954198473,0.194915254,0.823723229,0.300653595,0.718421053
6,200,100,1,SY,CET,CV_3,44,19,22,73,0.666666667,0.793478261,0.698412698,0.768421053,0.682170543,0.780748663,0.740506329
6,200,100,1,SY,GEN,CV_3,293,21,54,12,0.844380403,0.363636364,0.933121019,0.181818182,0.886535552,0.242424242,0.802631579
6,200,100,1,SY,TBM,CV_3,95,9,25,29,0.791666667,0.763157895,0.913461538,0.537037037,0.848214286,0.630434783,0.784810127
6,200,100,1,SY,TMP,CV_3,63,21,38,36,0.623762376,0.631578947,0.75,0.486486486,0.681081081,0.549618321,0.626582278
6,200,100,1,SY,CIP,CV_3,265,14,42,59,0.863192182,0.808219178,0.949820789,0.584158416,0.90443686,0.67816092,0.852631579
6,200,100,1,SY,CTZ,CV_4,310,0,61,0,0.835579515,0,1,0,0.910425844,0,0.835579515
6,200,100,1,SY,CTX,CV_4,282,4,72,2,0.796610169,0.333333333,0.986013986,0.027027027,0.88125,0.05,0.788888889
6,200,100,1,SY,AMP,CV_4,15,29,24,93,0.384615385,0.762295082,0.340909091,0.794871795,0.361445783,0.778242678,0.670807453
